Time,Morgan_Stanley_count,Goldman_Sachs_count,BlackRock_count,positive_count,negative_count,Morgan_Stanley_positive_count,Morgan_Stanley_negative_count,Goldman_Sachs_positive_count,Goldman_Sachs_negative_count,BlackRock_positive_count,BlackRock_negative_count,total_msg_count,Morgan_Stanley_frac,Goldman_Sachs_frac,BlackRock_frac,positive_frac,negative_frac,Morgan_Stanley_positive_frac,Morgan_Stanley_negative_frac,Goldman_Sachs_positive_frac,Goldman_Sachs_negative_frac,BlackRock_positive_frac,BlackRock_negative_frac
2005-10-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-10-28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-10-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-10-30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-10-31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-11-30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2005-12-31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-01-31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-02-28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-03-31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-04-30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-09,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-05-31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-06-01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-06-02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-06-03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-06-04,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2006-06-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
